00007b000000000000000000000000-0f8266db-d930-49b3-84e0-5ae79999506e	neutral	The 14th Amendment only requires that a person born in the U.S. be subject to the jurisdiction of the U.S. In other words birthright citizenship does not apply to births in an area in rebellion to the U.S.
0000ab000000000000000000000000-676cc563-2878-4fb6-aaa8-d58e74757b38	neutral	@USERNAME Since we have a difference of opinion on what it means that is why we need the SCOTUS to DEFINE it.
0000bb000000000000000000000000-4de86ed4-35f3-4353-89e2-2f0c10607958	negative	"@USERNAME This is not a difference of opinion. It is CLEARLY spelled out in the amendment. You're just wrong. """"All persons born or naturalized in the United States, and subject to the jurisdiction thereof, are citizens of the United States and of the State wherein they reside."""" Subject to the jurisdiction of the United States."
1461167377806-fd345616-edbd-438d-91fb-c537d687a16a	negative	If they really want to do something how about making a law that stops women from other countries, mainly China and Mexico, from coming here and having their babies so the babies are American citizens. The law should say if at least one of the parents is not an American Citizen then the baby will not be automatically one.
00008g000000000000000000000000-bc387ef6-5be8-4f20-8a51-e04178644f3b	negative	The law is fine, it was adopted to enable former slaves to become American citizens. It is being grossly misinterpreted to allow illegal aliens the right to drop anchor baby, automatic citizens.
00003n000000000000000000000000-e032a737-cc46-4c34-9857-0dae4497dff0	neutral	The Constitution would need to be amended. That requires the concurrence of 38 states.
00005n000000000000000000000000-c5cecc1a-1a94-46f0-9911-0f454f463c98	negative	@USERNAME The law they are breaking does not trump the Constitution. Thus it's irrelevant.
1461167377806-fd345616-edbd-438d-91fb-c537d687a16a	negative	If they really want to do something how about making a law that stops women from other countries, mainly China and Mexico, from coming here and having their babies so the babies are American citizens. The law should say if at least one of the parents is not an American Citizen then the baby will not be automatically one.
00003g000000000000000000000000-bcb3fbb2-79e1-4031-9bb1-54d88aacb625	negative	I'm confused. Are guns not regulated? How many local, state, and federal laws are on the books restricting the use and sale of guns? Even if you accept your premise, the conclusion you draw is logically flawed. According to you, the second amendment requires guns to be regulated, which they are. What the second amendment clearly does not say, however, is that gun ownership must be restricted to a level that satisfies Ellie
1462145513268-33c8fa52-6264-40db-8242-b266ffb07a85	negative	Dear Ammosexuals, The Second Amendment has two clauses, and is the only amendment to SPECIFICALLY mention regulation, as in IT REQUIRES IT. Scalia's gone. Hopefully, the idiotic decision in Heller will be revisited and reversed, and we'll return to a saner time.
00006g000000000000000000000000-6d25a07f-7cd2-4785-9913-46936c107d9f	negative	Dear Ellie (Mommy State champion): I'm worried for your safety, do you have an advocate? Seeing as you believe everything you're told, I'm concerned for you. lol
00003g000000000000000000000000-bcb3fbb2-79e1-4031-9bb1-54d88aacb625	neutral	I'm confused. Are guns not regulated? How many local, state, and federal laws are on the books restricting the use and sale of guns? Even if you accept your premise, the conclusion you draw is logically flawed. According to you, the second amendment requires guns to be regulated, which they are. What the second amendment clearly does not say, however, is that gun ownership must be restricted to a level that satisfies Ellie
1462145513268-33c8fa52-6264-40db-8242-b266ffb07a85	negative	Dear Ammosexuals, The Second Amendment has two clauses, and is the only amendment to SPECIFICALLY mention regulation, as in IT REQUIRES IT. Scalia's gone. Hopefully, the idiotic decision in Heller will be revisited and reversed, and we'll return to a saner time.
00006g000000000000000000000000-6d25a07f-7cd2-4785-9913-46936c107d9f	negative	Dear Ellie (Mommy State champion): I'm worried for your safety, do you have an advocate? Seeing as you believe everything you're told, I'm concerned for you. lol
00003n000000000000000000000000-a1e7bdad-c8e6-4e9b-8122-0777d1f0ec20	negative	See, while I want them gone, the policies you speak of are being enforced on the local level.  The cities are going around the government to create Sanctuary Cities.  I hate them, I think it's wrong, but that is what they are doing.  Much like the dope laws go against Fed law.
00002b000000000000000000000000-a0c957e0-9d53-4095-9e50-9f13951b080d	negative	The Federal Government has always fought any State that tries to do anything to get the illegals out..Why won't the Feds enforce the existing laws?.If your illegal you've got to go..
1462292860307-cc8fce64-c429-414b-86ee-3d7442400168	negative	This is the fault of our politicians.  If they would simply enforce the policies as they have pledged to do we would not be seeing this.  Illegal immigrants should not have any rights in our country the same way we would not have rights in theirs, with the exception of right to a fair trial.  Why can't a suit be brought before the court that challenges the ability for non-citizens to receive benefits, housing, welfare or paid health care from the federal, state or local government.
1461441184095-f5dd74c2-91e0-4682-8051-91d20c62d69e	negative	I'm a straight male, but will be using the women's restroom exclusively as I identify as a transgender lesbian.
00003g000000000000000000000000-f90a448a-73f0-40c1-9e95-b39939ecdf2a	negative	yes richard, straight males with straight daughters who don't want mental freaks in the restrooms with them
00002n000000000000000000000000-b5a7bec1-fff1-4f14-8aff-f217389f3394	negative	"its always the straight males that ""worry"" the most....hmmmm???"
1461441184095-f5dd74c2-91e0-4682-8051-91d20c62d69e	negative	I'm a straight male, but will be using the women's restroom exclusively as I identify as a transgender lesbian.
00003g000000000000000000000000-f90a448a-73f0-40c1-9e95-b39939ecdf2a	negative	yes richard, straight males with straight daughters who don't want mental freaks in the restrooms with them
00002n000000000000000000000000-b5a7bec1-fff1-4f14-8aff-f217389f3394	negative	"its always the straight males that ""worry"" the most....hmmmm???"
00002g000000000000000000000000-f9ab0776-f58f-480f-aded-5feb895bac9d	negative	yeah right, then you go and say thats not what I wanted !
00004b000000000000000000000000-355a67f9-f83f-4b0e-996d-3cbedee9ded9	neutral	The stylist shows you the swatches so that he/she can get an idea of the color you have in mind. Then, a good stylist will tell you whether that's a good color for you, why or why not, and make suggestions (lighter, darker, warmer, cooler). Simply saying you want 'blonde' can mean anything from nearly white to a medium shade of mud -- You won't be happy with the color if the stylist has no idea whether you meant white or mud when you said 'blonde'.
00005n000000000000000000000000-3a2bde6d-9fa3-4637-98b8-4042d5dd87df	neutral	"I use ""pictures"" of color. I find swatches aren't always realistic and very 2 dimensional where their examples are. I always felt swatches for the most part were for us stylists to use to make sure what color that particular number or code was meant to be. I'm not against doing it this way but I can see where some would feel like a deer in the headlights."
00003g000000000000000000000000-29f83a4d-a94f-4516-af4c-fac6db377ce7	neutral	We show you swatches because people have very different concepts of what colors are. You can tell me you want red hair and in my mind I'm thinking of a natural auburn but you're thinking stop sign red. I've had women ask for platinum blonde, get platinum blonde and tell me it's not blonde at all.
1461202868101-627b90ac-5046-4fa5-8ff6-785d64e7fa79	negative	I hate it when you go for a hair color and the stylist says here are swatches you pick it out. If I knew how to pick out colors, I wouldn't be going to you.!!!!!!!
00002g000000000000000000000000-f9ab0776-f58f-480f-aded-5feb895bac9d	neutral	yeah right, then you go and say thats not what I wanted !
00004b000000000000000000000000-355a67f9-f83f-4b0e-996d-3cbedee9ded9	neutral	The stylist shows you the swatches so that he/she can get an idea of the color you have in mind. Then, a good stylist will tell you whether that's a good color for you, why or why not, and make suggestions (lighter, darker, warmer, cooler). Simply saying you want 'blonde' can mean anything from nearly white to a medium shade of mud -- You won't be happy with the color if the stylist has no idea whether you meant white or mud when you said 'blonde'.
00005n000000000000000000000000-3a2bde6d-9fa3-4637-98b8-4042d5dd87df	neutral	"I use ""pictures"" of color. I find swatches aren't always realistic and very 2 dimensional where their examples are. I always felt swatches for the most part were for us stylists to use to make sure what color that particular number or code was meant to be. I'm not against doing it this way but I can see where some would feel like a deer in the headlights."
00006b000000000000000000000000-f209f5c3-0aa5-44cb-a857-1e4a87de1644	negative	"Thank goodness they show swatches. If you want a chocolate brown color and you get an auburn red color because you just said ""brown"" and refused to take the 5 seconds to look at a swatch and point out what you want, then you get what you deserve and have no right to complain!"
00003g000000000000000000000000-29f83a4d-a94f-4516-af4c-fac6db377ce7	neutral	We show you swatches because people have very different concepts of what colors are. You can tell me you want red hair and in my mind I'm thinking of a natural auburn but you're thinking stop sign red. I've had women ask for platinum blonde, get platinum blonde and tell me it's not blonde at all.
1461202868101-627b90ac-5046-4fa5-8ff6-785d64e7fa79	negative	I hate it when you go for a hair color and the stylist says here are swatches you pick it out. If I knew how to pick out colors, I wouldn't be going to you.!!!!!!!
0000bb000000000000000000000000-57509d7b-8d00-4625-a6b3-bc6937285393	negative	Another Socialist ideal gone terribly wrong.
00008b000000000000000000000000-dee1963f-9c8a-46a3-89cc-214abd5bcd27	negative	i expect stupidity and people not willing to look in the mirror......plus you time line lines up with the rest of the country crashing......but yeah its just from these building because you say so.....
00009g000000000000000000000000-765d355d-aec1-4cd4-98fc-82e7f38ebb72	negative	Tom, now you are piling the lies higher & deeper. 2,000 units in each one??? That is 4,000 units, if they averaged 3 persons in each that would be 12,000 people. Where may I ask can you build units that house 12,000 people & nobody knows about it?? Geez !!
00007n000000000000000000000000-63aa6132-45d2-4986-819e-aba9f8cae212	negative	I expected the illogical reaction and denial. These were not simply 'apartment buildings', these were entire complexes with about 2000 units in each one. A large influx of population in to our area in a short amount of time. @USERNAME we are still paying for them, that is the harsh reality, the truly brutal part is 'social justice' part about it, having to live around them.
00005g000000000000000000000000-ec76a459-5ccd-4b78-a0ba-29866f5737db	negative	"Tom, let me give you a lesson, ""Leave it to beaver"" lifestyle is long gone. No matter how many re-runs you watch, it ain't coming back, got it?"
0000db000000000000000000000000-8159d6f4-4df1-4d60-820f-6fdd1fad3931	negative	Tom, if your ideas hadn't gone wrong, you wouldn't be so angry, you would be thriving. Try catching up to the 21st century instead of crying foul.
00006n000000000000000000000000-e222d6d3-8b69-498d-9e33-855098191e41	negative	The govt. building housing projects? Wow! You're lucky... In the state where I live, all of the existing apartment complex's were taken over by Section 8, and moved all the worthless S.O.B.'s in. I know from experience, I moved out, because I resented having to go to work to pay my rent, and theirs too.
00003b000000000000000000000000-4c2e3d33-7ed2-4fd1-b618-58324a7fc96e	negative	and you really think all that happened just because of 2 apartment buildings??? please....
0000an000000000000000000000000-addbc70d-9f17-4dc9-8e58-cbfc37e7b2e6	negative	The housing crash during Bush's last year trace all the way back to Jimmy Carter and the Community Reinvestment Act. The act which eventually enlisted Fannie and Freddie to dole out Government loan guarantees to unqualified buyers. Ask Barney Frank, who defended the program with his life, about that. The housing crash is the DIRECT RESULT of Government influence in the housing market. That's why they wouldn't and couldn't make ONE arrest and prosecution of those banking executives they bailed out. BECAUSE IT WAS ON THE GOVERNMENT.
00004n000000000000000000000000-cc1ac810-af4a-4f86-b3b6-053e3a8016f6	negative	Lets see...your story has absolutely NOTHING to do with the headline. BTW...10 years ago would put your little debacle just BEFORE THE GLOBAL FINANCIAL crash that happened on BUSH's watch and EVERYONE lost their homes or their jobs. But its the libs fault. get over it.
00002b000000000000000000000000-7ede2162-2769-463b-865e-b0ed5cf994a9	neutral	Try a little maintenance on your home. Maybe you should rent......?
0000cb000000000000000000000000-ff463356-9363-4e87-a501-02e0a2f30177	negative	All in the name of 'social and economic justice'....
0000bb000000000000000000000000-57509d7b-8d00-4625-a6b3-bc6937285393	negative	Another Socialist ideal gone terribly wrong.
00008b000000000000000000000000-dee1963f-9c8a-46a3-89cc-214abd5bcd27	negative	i expect stupidity and people not willing to look in the mirror......plus you time line lines up with the rest of the country crashing......but yeah its just from these building because you say so.....
00009g000000000000000000000000-765d355d-aec1-4cd4-98fc-82e7f38ebb72	negative	Tom, now you are piling the lies higher & deeper. 2,000 units in each one??? That is 4,000 units, if they averaged 3 persons in each that would be 12,000 people. Where may I ask can you build units that house 12,000 people & nobody knows about it?? Geez !!
00007n000000000000000000000000-63aa6132-45d2-4986-819e-aba9f8cae212	negative	I expected the illogical reaction and denial. These were not simply 'apartment buildings', these were entire complexes with about 2000 units in each one. A large influx of population in to our area in a short amount of time. @USERNAME we are still paying for them, that is the harsh reality, the truly brutal part is 'social justice' part about it, having to live around them.
0000db000000000000000000000000-8159d6f4-4df1-4d60-820f-6fdd1fad3931	negative	Tom, if your ideas hadn't gone wrong, you wouldn't be so angry, you would be thriving. Try catching up to the 21st century instead of crying foul.
00003b000000000000000000000000-4c2e3d33-7ed2-4fd1-b618-58324a7fc96e	negative	and you really think all that happened just because of 2 apartment buildings??? please....
00002b000000000000000000000000-7ede2162-2769-463b-865e-b0ed5cf994a9	neutral	Try a little maintenance on your home. Maybe you should rent......?
0000cb000000000000000000000000-ff463356-9363-4e87-a501-02e0a2f30177	negative	All in the name of 'social and economic justice'....
00002b000000000000000000000000-62147144-8002-47f9-8c1a-214b102b0f33	neutral	If you have a very low taxable income for a few years between leaving work and starting SS/RMDs, doing some ROTH conversion is well worth considering.
00004b000000000000000000000000-a1b9f680-30ad-40af-bc7f-b63fc012d97a	neutral	j m Each person must decide how important peace of mind is to him and how prone he is to let modest risk nag at his feeling of well being. For someone who has assets and spending expectations that make it near certain there will be assets left for heirs and charities, annuities are a questionable investment. You are already well self-insured.
00003b000000000000000000000000-b57cdceb-6768-4ce2-97cb-9f4a441261ab	neutral	For some the annuity is for peace of mind more than returns and you can also do indexed annuities. Wife and I were in high stress positions and have assets. So we don't need to think about it we have multiple annuities and other secure income streams, other funds invested for heirs, charities and long term toys.
00002b000000000000000000000000-62147144-8002-47f9-8c1a-214b102b0f33	neutral	If you have a very low taxable income for a few years between leaving work and starting SS/RMDs, doing some ROTH conversion is well worth considering.
00004b000000000000000000000000-a1b9f680-30ad-40af-bc7f-b63fc012d97a	neutral	j m Each person must decide how important peace of mind is to him and how prone he is to let modest risk nag at his feeling of well being. For someone who has assets and spending expectations that make it near certain there will be assets left for heirs and charities, annuities are a questionable investment. You are already well self-insured.
00003b000000000000000000000000-b57cdceb-6768-4ce2-97cb-9f4a441261ab	neutral	For some the annuity is for peace of mind more than returns and you can also do indexed annuities. Wife and I were in high stress positions and have assets. So we don't need to think about it we have multiple annuities and other secure income streams, other funds invested for heirs, charities and long term toys.
00006g000000000000000000000000-16a44ca8-f5ab-46cc-96c0-5aef3e6be92b	negative	How can you have R&R in this day of PC thought control, and college safe spaces, P *ssyifcation of america.
00005g000000000000000000000000-35d7dab0-c208-4536-a18e-5e4ea34e3be2	neutral	Kaukonen is amazing, no doubt.
00007b000000000000000000000000-24611767-05f0-4cdc-b677-f75286ab05bc	neutral	I liked the Jefferson Airplane (original band), saw them at the Grande in Detroit, and a show at the Grande Riviera, when the Airplane was done with their show Jerry Garcia and some other Dead members came up and they all jammed for a while, great show, maybe 1970??
00002b000000000000000000000000-e93870dc-692d-44a2-a8ba-5e9bcad738df	negative	"Btw, does anyone even READ ""Rolling Stone"" anymore?"
00003g000000000000000000000000-00df214a-47ca-46e2-b4de-76eec3367e30	neutral	I don't.
00006g000000000000000000000000-16a44ca8-f5ab-46cc-96c0-5aef3e6be92b	negative	How can you have R&R in this day of PC thought control, and college safe spaces, P *ssyifcation of america.
00005g000000000000000000000000-35d7dab0-c208-4536-a18e-5e4ea34e3be2	positive	Kaukonen is amazing, no doubt.
00007b000000000000000000000000-24611767-05f0-4cdc-b677-f75286ab05bc	positive	I liked the Jefferson Airplane (original band), saw them at the Grande in Detroit, and a show at the Grande Riviera, when the Airplane was done with their show Jerry Garcia and some other Dead members came up and they all jammed for a while, great show, maybe 1970??
00002b000000000000000000000000-e93870dc-692d-44a2-a8ba-5e9bcad738df	negative	"Btw, does anyone even READ ""Rolling Stone"" anymore?"
00003g000000000000000000000000-00df214a-47ca-46e2-b4de-76eec3367e30	negative	I don't.
00005b000000000000000000000000-2567bce7-bae3-461b-bea1-b5e876cbf674	neutral	Chris, Rita says they've lived out there for thousands of years, who is right (you or her)?
1460395437668-bafde07f-a3c5-4ead-a554-a0cc5614fd7d	negative	"Can some native person please explain to me what the expectation is of anyone living on a ""Remote Reserve"" !!! Do they expect the world to come to them? Do you think it would be better for everyone to close down the ""Remote Reserves"" and move to where their are opportunities for gainful employment ??? Enlighten me please !!!"
00002g000000000000000000000000-0dd1d693-6ec4-474a-9c12-629310c48db1	neutral	That is their land where they have lived for thousands of years.
00004b000000000000000000000000-db16e4c0-423b-401e-ad61-eb8e8af219ec	negative	Chris, there is nothing stopping any Indians in this Country from moving off the reserves, many have done so and done really well. What's your excuse ???
00005b000000000000000000000000-2567bce7-bae3-461b-bea1-b5e876cbf674	neutral	Chris, Rita says they've lived out there for thousands of years, who is right (you or her)?
1460395437668-bafde07f-a3c5-4ead-a554-a0cc5614fd7d	negative	"Can some native person please explain to me what the expectation is of anyone living on a ""Remote Reserve"" !!! Do they expect the world to come to them? Do you think it would be better for everyone to close down the ""Remote Reserves"" and move to where their are opportunities for gainful employment ??? Enlighten me please !!!"
00002g000000000000000000000000-0dd1d693-6ec4-474a-9c12-629310c48db1	neutral	That is their land where they have lived for thousands of years.
00004b000000000000000000000000-db16e4c0-423b-401e-ad61-eb8e8af219ec	negative	Chris, there is nothing stopping any Indians in this Country from moving off the reserves, many have done so and done really well. What's your excuse ???
00003n000000000000000000000000-f5ce0cf0-47e2-4c94-8169-d48fe0ccabf6	positive	Yes, Ryan took the high road and never looked back!! He has never badmouthed his first marriage!!
1460439125032-5238a826-14d0-4d2f-9fdf-dea84f402edf	negative	Look at how Jennifer Gardner still talks highly of Ben Affleck, it's class, now after all these year Scarlett Johansson still sounds bitter. I'd bet even Mr Reynolds wouldn't say anything negative about her.
00003n000000000000000000000000-f5ce0cf0-47e2-4c94-8169-d48fe0ccabf6	positive	Yes, Ryan took the high road and never looked back!! He has never badmouthed his first marriage!!
00002b000000000000000000000000-28d281c1-8b00-4aaf-9459-e0ae8c6f41da	positive	Yeah, b/c Reynolds GOT OVER IT. Let it go Scarjo.
1460439125032-5238a826-14d0-4d2f-9fdf-dea84f402edf	negative	Look at how Jennifer Gardner still talks highly of Ben Affleck, it's class, now after all these year Scarlett Johansson still sounds bitter. I'd bet even Mr Reynolds wouldn't say anything negative about her.
00005b000000000000000000000000-4f164040-bb33-40ce-9939-6453b945f916	positive	Different type of tool definition.
00002b000000000000000000000000-312df233-d370-41a7-be11-abccc4bf0fc2	positive	The layer sounds like a TOOL himself, so maybe it would be a good marriage?
00004g000000000000000000000000-78512aeb-97a4-41aa-9b65-2af1372aae63	positive	"(HenryC: ""You can't make a contract with a tool."") You've never been married yourself, have you? *laughs* Many married people would say they did just that when they got hitched."
1461088053754-cc1ba27d-445d-44c0-a1ce-a6b17798d6f6	negative	Marriage is a contract. You can't make a contract with a tool.
00003n000000000000000000000000-8e5d925f-f150-4763-b7da-4a174eb169ac	neutral	Or a Macbook
00005b000000000000000000000000-4f164040-bb33-40ce-9939-6453b945f916	neutral	Different type of tool definition.
00002b000000000000000000000000-312df233-d370-41a7-be11-abccc4bf0fc2	negative	The layer sounds like a TOOL himself, so maybe it would be a good marriage?
1461088053754-cc1ba27d-445d-44c0-a1ce-a6b17798d6f6	neutral	Marriage is a contract. You can't make a contract with a tool.
00007b000000000000000000000000-fb706613-79a1-42e7-bddb-2cb306ddee93	negative	Good Heavens- how old is the oldest little girl!!! Is Mom crazy??? She is certainly misquided- but you cant tell women like this anything.
00004b000000000000000000000000-28e11b89-3a0d-4d98-93ab-d1c2f1183941	neutral	i think they promoting the fact the 1st daughter is old....and thats how long these people are breastfeeding in reality.....they look very comfortable
0000cb000000000000000000000000-745f6055-2a37-48a8-b5e4-17ec2c8ae8b9	negative	If this were just about breastfeeding, why go to the trouble of getting yourself and the kids all dressed up, hair and makeup, and the time it took to choose just the right jewelry. Yes, it's all about nourishing the baby but even the older child knows, from the grin on her face, that this is less than ordinary.
00006g000000000000000000000000-873e3cdc-5d5c-454e-beb6-af4ccd027caa	positive	LOL very well said too. It's disturbing that she would allow her daughter to breastfeed to that age.
00008n000000000000000000000000-75ddf2e5-52d3-4b54-99c3-fea025ad4b21	negative	no the one child is to old
0000an000000000000000000000000-6df0763b-0f17-4f32-aeec-4f5fc046331a	positive	agreed
0000bb000000000000000000000000-31655d7c-2fa2-44fb-bb40-475d210b3a73	negative	I need some nutrition....
00003n000000000000000000000000-e50f36a8-d824-4b00-919a-c8150300f5b8	negative	Love all the prudish Moms weighing in here. SMH. The 1950's called and apparently they're on hold in your household.
00002n000000000000000000000000-d76674dc-5adc-4d55-8b78-790649251ab2	positive	You and I both and I DO question the ages of those kid's AND her reason for having this spread across the net.
00007b000000000000000000000000-fb706613-79a1-42e7-bddb-2cb306ddee93	negative	Good Heavens- how old is the oldest little girl!!! Is Mom crazy??? She is certainly misquided- but you cant tell women like this anything.
00004b000000000000000000000000-28e11b89-3a0d-4d98-93ab-d1c2f1183941	positive	i think they promoting the fact the 1st daughter is old....and thats how long these people are breastfeeding in reality.....they look very comfortable
00008n000000000000000000000000-75ddf2e5-52d3-4b54-99c3-fea025ad4b21	negative	no the one child is to old
0000an000000000000000000000000-6df0763b-0f17-4f32-aeec-4f5fc046331a	positive	agreed
0000bb000000000000000000000000-31655d7c-2fa2-44fb-bb40-475d210b3a73	negative	I need some nutrition....
00002n000000000000000000000000-d76674dc-5adc-4d55-8b78-790649251ab2	positive	You and I both and I DO question the ages of those kid's AND her reason for having this spread across the net.
00002b000000000000000000000000-c2e36ee6-f096-4c51-b1ae-ec927cf62825	negative	"You can't justify slavery. How will you feel if i say ""good of the terrorism taken place in Europe and else where now because the Europeans and Arabs ran the slave business""? Pathetic, that's how you sound."
00003g000000000000000000000000-ffa0a860-7a91-418a-b1f6-3673ea519fec	negative	"Well... here it is... the dumbest #$%$ I'll read all day. The sign at this juncture clearly reads, ""Enough internet for today""."
00002b000000000000000000000000-c2e36ee6-f096-4c51-b1ae-ec927cf62825	negative	"You can't justify slavery. How will you feel if i say ""good of the terrorism taken place in Europe and else where now because the Europeans and Arabs ran the slave business""? Pathetic, that's how you sound."
00004b000000000000000000000000-21766b62-4b74-46b5-aba5-80277f3dc6e6	neutral	1. Rwanda was caused by Colonization by Europeans 2. 2 % of Enslaved people who were brought to the America's were sold by other Africans. Slaves were far better off that their countrymen. What planet do you live on? Breeding Farms, separating families, lynchings, burned alive, gentiles stripped of language, religion and culture- yea that better than Africa. Never make light of the Genocide that occurred Civilization started in Africa- Timbuktu, Egypt, Kush just to name a few.
00003g000000000000000000000000-ffa0a860-7a91-418a-b1f6-3673ea519fec	negative	"Well... here it is... the dumbest #$%$ I'll read all day. The sign at this juncture clearly reads, ""Enough internet for today""."
0000ab000000000000000000000000-51675453-6f1e-4106-92a0-3c796b2a7109	negative	big understatement and she is a cradle snatcher
00003b000000000000000000000000-eb9c387b-c0ca-4cea-a544-42a20085fc8b	negative	WOW IS ME , SHAME AND SCANDAL ,IN THE FAMILY !!!!
0000cg000000000000000000000000-6e67aabb-c9ef-47f8-91f7-82ff3c22c4e8	positive	LOL!! Thank you for spinning it to funny, I laughed instead of losing my lunch.
0000eb000000000000000000000000-a62172cd-ae4d-4f67-ab47-a9dabd8afcfb	negative	God I hope not.
00002g000000000000000000000000-1085d581-0c23-4550-8c3c-12fe91de7a27	positive	BAWHAHAHAHA!
00005g000000000000000000000000-7c0b9a6a-9dbc-47bc-951d-e072c0bf63f9	positive	Ain't THAT the truth!
0000dn000000000000000000000000-e69bf5c0-87bd-48e1-9c7a-bccb67516088	neutral	Reality show coming.
00009b000000000000000000000000-d1c9301b-3533-4fcf-b754-62a0406d55ff	negative	They make the Kardashians look tame!
00004b000000000000000000000000-1c196f80-4c7f-44eb-9e8a-f666d40d6d5b	positive	Where's a rimshot when you need one?
1460225602624-431c78d5-486b-4fdb-9bf0-a5cc84191774	neutral	I guess calling him a mama's boy is an understatement?
0000ab000000000000000000000000-51675453-6f1e-4106-92a0-3c796b2a7109	negative	big understatement and she is a cradle snatcher
00003b000000000000000000000000-eb9c387b-c0ca-4cea-a544-42a20085fc8b	negative	WOW IS ME , SHAME AND SCANDAL ,IN THE FAMILY !!!!
0000cg000000000000000000000000-6e67aabb-c9ef-47f8-91f7-82ff3c22c4e8	negative	LOL!! Thank you for spinning it to funny, I laughed instead of losing my lunch.
00006g000000000000000000000000-a254e25b-bb2a-41b1-8d44-a38f81adb39a	negative	the son is returning where he came from!
0000eb000000000000000000000000-a62172cd-ae4d-4f67-ab47-a9dabd8afcfb	negative	God I hope not.
00002g000000000000000000000000-1085d581-0c23-4550-8c3c-12fe91de7a27	negative	BAWHAHAHAHA!
00005g000000000000000000000000-7c0b9a6a-9dbc-47bc-951d-e072c0bf63f9	negative	Ain't THAT the truth!
0000dn000000000000000000000000-e69bf5c0-87bd-48e1-9c7a-bccb67516088	negative	Reality show coming.
00008b000000000000000000000000-a44aad0e-0cb7-4e0b-bfde-e7ad576904b1	negative	MORE LIKE MAMA STUD MUFFIN
00009b000000000000000000000000-d1c9301b-3533-4fcf-b754-62a0406d55ff	negative	They make the Kardashians look tame!
00004b000000000000000000000000-1c196f80-4c7f-44eb-9e8a-f666d40d6d5b	negative	Where's a rimshot when you need one?
1460225602624-431c78d5-486b-4fdb-9bf0-a5cc84191774	negative	I guess calling him a mama's boy is an understatement?
00004n000000000000000000000000-36c36d3b-ecf6-4d7e-adc6-a51573c15dcc	negative	Abstract, I agree. The cost is a lot higher because of all the unnecessary classes you have to take. You can't just take classes that have to do with your career. You have to take a geology, art, psychology and music classes. None of those classes are necessary for an engineering degree.
00002n000000000000000000000000-8e8aad6b-319b-4070-b45e-fe278843541f	neutral	I really wish you hadn't hit it so squarely on the head....
1459983411137-e8dff16e-293c-46eb-86fc-9191cefe7847	negative	Go to college overseas where it is cheaper and the educational quality is higher. Also, there's almost no developed country with a worse medical system than the US, and our costs more than all the others, so you might just want to stay away. America is done for, no investment in the future means... no future.
00005g000000000000000000000000-5dc978e9-d438-45df-907e-38a4a112fc63	neutral	"The idea of these classes for engineering majors is to make them ""more rounded"" individuals who are not just uber geeks. Supposedly, we are then able to relate better to non-geeky people. Personally, I think it is to provide employment for those individuals who are not professors in STEM curricula, partially financing the colleges ability to have non-STEM students."
00003b000000000000000000000000-4365bb49-c75c-4357-b0b8-79c9d28cdf53	positive	Our 18 year old is finishing his first year at Princeton. His mother and I have been deliriously happy at the aid this private college has given us. We are Californians....we couldn't afford the cost at UC Berkeley. Thank you Princeton.
00004n000000000000000000000000-36c36d3b-ecf6-4d7e-adc6-a51573c15dcc	neutral	Abstract, I agree. The cost is a lot higher because of all the unnecessary classes you have to take. You can't just take classes that have to do with your career. You have to take a geology, art, psychology and music classes. None of those classes are necessary for an engineering degree.
00002n000000000000000000000000-8e8aad6b-319b-4070-b45e-fe278843541f	neutral	I really wish you hadn't hit it so squarely on the head....
1459983411137-e8dff16e-293c-46eb-86fc-9191cefe7847	negative	Go to college overseas where it is cheaper and the educational quality is higher. Also, there's almost no developed country with a worse medical system than the US, and our costs more than all the others, so you might just want to stay away. America is done for, no investment in the future means... no future.
00005g000000000000000000000000-5dc978e9-d438-45df-907e-38a4a112fc63	neutral	"The idea of these classes for engineering majors is to make them ""more rounded"" individuals who are not just uber geeks. Supposedly, we are then able to relate better to non-geeky people. Personally, I think it is to provide employment for those individuals who are not professors in STEM curricula, partially financing the colleges ability to have non-STEM students."
1461799415908-74a9e2e5-7ec4-4e85-b2a3-867b6a7df12d	positive	Peg-like teeth = plant eater. Amazing how specialized dinos were, meat or plants, no omnivores like mammals.
00002n000000000000000000000000-e5fbac84-40ce-463c-be86-ae666910d815	neutral	That's actually not true. There were omnivorous dinos; they're just not the well known ones.
00005g000000000000000000000000-d300fbd8-a3db-48da-8344-bdea2a3e64b6	neutral	An elephant in the Berlin zoo ate a stupid woman who climbed into his enclosure. All that was left were her feet, still in her shoes.
00006b000000000000000000000000-be044353-1bad-46dd-9bd2-89c9eb9003ea	neutral	there are a couple of studies that claim T Rex was not just a strait carnivore, but ate plant matter as well. then again, these are also the same people that claim the big guy looked like a gigantic easter chick...
00003g000000000000000000000000-ff76bd99-0c72-4f75-abfe-0d898a1e9459	neutral	Most herbivores are actually occasional omnivores. They don't pick the bugs off the plants before they eat them. Most carnivores are actually occasional herbivores. They eat the guts full of partially digested veggies when the eat the herbivores.
00008n000000000000000000000000-fbd65ea6-2f24-4d72-bc93-dbccf3516416	positive	The reason God made T-Rex with such tiny forelimbs is so they couldn't #$%$...
